,x_coord,layer 1,layer 2,layer 3,layer 4
3949,38918.93548949045,10.836,22.848000000000003,73.164,132.048
3950,38928.89453011903,10.752,23.016000000000002,73.08,131.71200000000002
3951,38938.85353799519,10.752,22.932000000000002,73.08,131.71200000000002
3952,38948.81251304452,10.752,23.016000000000002,73.08,131.208
3953,38958.77145519283,10.584000000000001,22.68,73.08,131.208
3954,38968.73036436667,10.584000000000001,22.68,73.08,131.208
3955,38978.68924049189,10.584000000000001,22.764000000000003,73.08,131.376
3956,38988.648083494816,10.836,22.848000000000003,73.08,131.46
3957,38998.60689330155,10.836,22.848000000000003,73.08,131.376
3958,39008.565669837044,10.584000000000001,22.764000000000003,73.08,131.04000000000002
3959,39018.524413028135,10.752,23.016000000000002,73.164,130.95600000000002
3960,39028.48312280027,10.752,22.932000000000002,73.08,130.872
3961,39038.44179908098,10.584000000000001,22.764000000000003,73.08,131.04000000000002
3962,39048.40044179504,10.836,22.68,73.08,130.788
3963,39058.35905086934,10.752,23.016000000000002,73.08,130.62
3964,39068.31762622888,10.668000000000001,22.764000000000003,72.99600000000001,130.536
3965,39078.276167801036,10.668000000000001,22.68,72.912,130.872
3966,39088.23467551156,10.584000000000001,22.764000000000003,72.912,130.536
3967,39098.19314928619,10.836,22.764000000000003,72.828,130.62
3968,39108.151589051166,10.836,22.596,72.828,130.368
3969,39118.10999473367,10.584000000000001,22.68,72.828,130.28400000000002
3970,39128.0683662581,10.668000000000001,22.428,72.828,129.948
3971,39138.02670355259,10.5,22.596,72.828,130.032
3972,39147.985006542,10.584000000000001,22.68,72.828,129.864
3973,39157.943275152895,10.5,22.512,72.828,129.78
3974,39167.90150931109,10.5,22.596,72.828,129.276
3975,39177.859708943826,10.5,22.512,72.828,129.612
3976,39187.81787397721,10.5,22.428,72.828,129.36
3977,39197.77600433689,10.836,22.68,72.744,129.78
3978,39207.73409994898,10.5,22.596,72.744,129.192
3979,39217.692160740764,10.584000000000001,22.68,72.744,129.52800000000002
3980,39227.650186637475,10.248000000000001,22.512,72.744,129.52800000000002
3981,39237.608177566406,10.752,22.428,72.744,129.192
3982,39247.56613345305,10.5,22.344,72.828,128.94
3983,39257.52405422405,10.752,22.344,72.828,129.36
3984,39267.481939806035,10.836,22.512,72.828,129.276
3985,39277.43979012524,10.584000000000001,22.512,72.744,129.276
3986,39287.397605107624,10.584000000000001,22.68,72.744,129.276
3987,39297.355384680115,10.668000000000001,22.68,72.744,129.192
3988,39307.313128769434,10.668000000000001,22.596,72.66000000000001,129.108
3989,39317.27083730065,10.752,22.428,72.66000000000001,128.856
3990,39327.22851020097,10.5,22.428,72.66000000000001,128.68800000000002
3991,39337.18614739689,10.668000000000001,22.68,72.66000000000001,129.024
3992,39347.14374881493,10.5,22.344,72.57600000000001,128.77200000000002
3993,39357.10131438164,10.416,22.176000000000002,72.57600000000001,128.52
3994,39367.058844023304,10.332,22.428,72.57600000000001,128.352
3995,39377.01633766579,10.5,22.26,72.492,128.352
3996,39386.97379523684,10.5,22.596,72.492,127.84800000000001
3997,39396.93121666232,10.584000000000001,22.344,72.492,127.596
3998,39406.88860186836,10.584000000000001,22.26,72.492,127.68
3999,39416.84595078204,10.5,22.344,72.492,127.68
4000,39426.80326332974,10.752,22.176000000000002,72.492,127.76400000000001
4001,39436.76053943808,10.584000000000001,22.344,72.492,128.1
4002,39446.71777903302,10.584000000000001,22.344,72.492,128.184
4003,39456.67498204281,10.5,22.344,72.492,127.932
4004,39466.63214839251,10.584000000000001,22.344,72.492,127.68
4005,39476.58927800811,10.836,22.344,72.492,127.76400000000001
4006,39486.546370818825,10.584000000000001,22.344,72.408,127.68
4007,39496.50342674837,10.584000000000001,22.176000000000002,72.408,127.68
4008,39506.46044572507,10.332,22.176000000000002,72.492,127.84800000000001
4009,39516.417427675864,10.752,22.26,72.408,127.42800000000001
4010,39526.37437252637,10.668000000000001,22.176000000000002,72.408,127.84800000000001
4011,39536.33128020377,10.416,22.176000000000002,72.408,127.68
4012,39546.28815063461,10.584000000000001,22.176000000000002,72.408,127.51200000000001
4013,39556.24498374589,10.332,22.26,72.408,127.34400000000001
4014,39566.20177946371,10.416,22.092000000000002,72.408,127.68
4015,39576.1585377151,10.416,22.092000000000002,72.408,127.42800000000001
4016,39586.11525842733,10.5,21.924000000000003,72.408,127.34400000000001
4017,39596.07194152631,10.668000000000001,22.008000000000003,72.408,127.76400000000001
4018,39606.0285869398,10.584000000000001,22.092000000000002,72.492,127.42800000000001
4019,39615.98519459325,10.248000000000001,22.176000000000002,72.492,127.68
4020,39625.941764414456,10.584000000000001,22.176000000000002,72.57600000000001,127.42800000000001
4021,39635.89829633007,10.584000000000001,22.008000000000003,72.57600000000001,127.76400000000001
4022,39645.85479026696,10.248000000000001,22.008000000000003,72.66000000000001,127.68
4023,39655.81124615158,10.248000000000001,21.924000000000003,72.66000000000001,128.01600000000002
4024,39665.76766391129,10.332,22.092000000000002,72.66000000000001,128.01600000000002
4025,39675.724043471644,10.5,22.008000000000003,72.66000000000001,127.596
4026,39685.680384761195,10.584000000000001,22.008000000000003,72.744,127.51200000000001
4027,39695.636687706196,10.584000000000001,22.092000000000002,72.828,127.68
4028,39705.592952233594,10.752,21.924000000000003,72.828,128.01600000000002
4029,39715.54917826992,10.668000000000001,22.008000000000003,72.828,128.1
4030,39725.50536574192,10.416,21.924000000000003,72.828,128.1
4031,39735.46151457799,10.836,21.924000000000003,72.828,128.68800000000002
4032,39745.417624703055,10.752,22.092000000000002,72.912,128.68800000000002
4033,39755.373696045084,10.584000000000001,21.924000000000003,72.912,128.856
4034,39765.329728531324,10.248000000000001,22.008000000000003,72.912,128.856
4035,39775.2857220886,10.584000000000001,22.092000000000002,72.99600000000001,128.77200000000002
4036,39785.24167664329,10.5,22.176000000000002,72.912,128.94
4037,39795.19759212269,10.5,21.672,72.99600000000001,129.024
4038,39805.153468454126,10.668000000000001,22.092000000000002,72.99600000000001,128.94
4039,39815.10930556492,10.416,22.176000000000002,73.08,128.94
4040,39825.06510338175,10.5,22.092000000000002,73.248,129.024
4041,39835.0208618301,10.5,22.008000000000003,73.248,129.276
4042,39844.97658084012,10.248000000000001,21.924000000000003,73.248,129.276
4043,39854.93226033667,10.416,21.924000000000003,73.41600000000001,130.20000000000002
4044,39864.88790024781,10.416,21.756,73.5,129.864
4045,39874.84350049981,10.416,21.672,73.584,130.116
4046,39884.79906101987,10.416,21.672,73.584,130.20000000000002
4047,39894.754581736095,10.584000000000001,22.008000000000003,73.75200000000001,130.368
4048,39904.710062575265,10.584000000000001,21.672,73.75200000000001,130.20000000000002
4049,39914.66550346413,10.584000000000001,21.84,73.75200000000001,130.536
4050,39924.6209043304,10.416,21.924000000000003,73.836,130.368
4051,39934.5762651004,10.668000000000001,22.008000000000003,74.08800000000001,130.62
4052,39944.53158570164,10.668000000000001,21.84,74.08800000000001,131.04000000000002
4053,39954.486866062085,10.248000000000001,22.008000000000003,74.17200000000001,131.124
4054,39964.44210610858,10.416,21.924000000000003,74.17200000000001,131.04000000000002
4055,39974.39730576774,10.332,22.008000000000003,74.256,131.208
4056,39984.35246496779,10.584000000000001,21.924000000000003,74.424,131.46
4057,39994.307583635156,10.584000000000001,22.008000000000003,74.424,131.46
4058,40004.2626616974,10.332,22.008000000000003,74.592,131.62800000000001
4059,40014.21769908167,10.584000000000001,21.924000000000003,74.676,131.62800000000001
4060,40024.17269571509,10.584000000000001,21.924000000000003,74.76,131.79600000000002
4061,40034.127651526214,10.92,22.176000000000002,74.76,131.88
4062,40044.0825664415,10.668000000000001,22.008000000000003,74.76,132.132
4063,40054.03744038722,10.332,21.924000000000003,74.92800000000001,132.216
4064,40063.99227329264,10.332,22.176000000000002,74.92800000000001,132.38400000000001
4065,40073.94706508427,10.416,21.924000000000003,74.92800000000001,132.46800000000002
4066,40083.90181568911,10.416,21.756,75.012,132.636
4067,40093.85652503529,10.416,21.84,75.096,132.72
4068,40103.81119304917,10.332,22.176000000000002,75.26400000000001,133.056
4069,40113.765819659144,10.332,21.672,75.26400000000001,133.392
4070,40123.72040479225,10.668000000000001,21.672,75.348,133.22400000000002
4071,40133.67494837646,10.5,21.672,75.432,133.22400000000002
4072,40143.62945033864,10.752,21.588,75.516,133.30800000000002
4073,40153.583910607005,10.5,21.672,75.768,133.476
4074,40163.53832910772,10.5,21.672,75.852,133.728
4075,40173.49270576861,10.5,21.672,75.936,133.812
4076,40183.44704051792,10.332,21.756,75.936,134.148
4077,40193.40133328304,10.332,21.756,75.936,134.232
4078,40203.355583991324,10.332,21.672,76.02000000000001,134.232
4079,40213.309792562526,10.584000000000001,21.756,76.188,134.4
4080,40223.26395887702,10.416,21.924000000000003,76.35600000000001,134.316
4081,40233.218082805455,10.416,22.008000000000003,76.524,134.484
4082,40243.17216421569,10.5,21.756,76.69200000000001,135.072
4083,40253.12620297698,10.5,21.924000000000003,76.69200000000001,134.82000000000002
4084,40263.080198958975,10.332,21.756,76.77600000000001,134.904
4085,40273.03415203066,10.5,21.84,76.77600000000001,135.24
4086,40282.98806206051,10.5,21.84,76.86,135.40800000000002
4087,40292.94192891863,10.5,21.756,76.86,135.24
4088,40302.89575247368,10.5,21.756,76.944,135.49200000000002
4089,40312.84953259481,10.332,21.924000000000003,76.944,135.49200000000002
4090,40322.80326915089,10.416,21.924000000000003,77.028,135.912
4091,40332.7569620108,10.5,22.008000000000003,77.028,135.66
4092,40342.710611044065,10.416,21.84,77.028,136.16400000000002
4093,40352.664216119316,10.584000000000001,21.756,77.028,135.996
4094,40362.61777710489,10.248000000000001,21.84,77.11200000000001,135.66
4095,40372.57129387143,9.912,21.504,77.11200000000001,135.912
4096,40382.524766286355,10.08,21.588,77.11200000000001,135.996
4097,40392.47819421911,10.248000000000001,21.42,77.028,135.912
4098,40402.431577538664,10.08,21.504,77.028,135.828
4099,40412.38491611402,10.08,21.588,77.11200000000001,135.996
4100,40422.33820981317,10.5,21.588,77.11200000000001,136.24800000000002
4101,40432.2914585067,10.416,21.588,77.196,136.08
4102,40442.24466206209,10.164000000000001,21.504,77.11200000000001,135.57600000000002
4103,40452.19782034828,10.248000000000001,21.42,77.11200000000001,135.828
4104,40462.15093323506,10.164000000000001,21.336000000000002,77.196,135.912
4105,40472.1040005897,9.996,21.504,77.196,135.744
4106,40482.0570222822,10.332,21.756,77.196,135.49200000000002
4107,40492.009998180685,10.584000000000001,21.588,77.196,135.744
4108,40501.962928154695,10.08,21.504,77.196,135.828
4109,40511.91581207185,9.912,21.504,77.196,135.912
4110,40521.868649801196,10.08,21.42,77.196,135.744
4111,40531.82144121265,9.996,21.336000000000002,77.196,135.744
4112,40541.77418617287,10.08,21.168000000000003,77.196,135.66
4113,40551.72688455225,10.248000000000001,21.504,77.196,135.744
4114,40561.679536218566,10.08,21.588,77.11200000000001,135.828
4115,40571.632141040056,10.08,21.42,77.11200000000001,135.66
4116,40581.584698887265,9.912,21.588,77.53200000000001,135.744
4117,40591.53720962634,9.996,21.42,77.364,135.66
4118,40601.489673126845,10.248000000000001,21.42,76.944,135.49200000000002
4119,40611.442089258126,10.416,21.504,76.86,135.66
4120,40621.39445788744,9.996,21.336000000000002,76.69200000000001,135.66
4121,40631.34677888452,9.912,20.916,76.69200000000001,135.57600000000002
4122,40641.29905211753,9.912,21.0,76.69200000000001,135.24
4123,40651.251277454576,9.996,21.168000000000003,76.44,135.24
4124,40661.20345476421,10.164000000000001,21.252000000000002,76.44,135.57600000000002
4125,40671.15558391501,9.912,21.252000000000002,76.35600000000001,135.156
4126,40681.107664775474,9.828000000000001,21.084,76.272,134.568
4127,40691.05969721461,9.744,21.252000000000002,76.02000000000001,134.82000000000002
4128,40701.011681099975,9.996,21.252000000000002,75.936,134.232
4129,40710.9636163003,9.744,20.916,75.852,134.4
4130,40720.91550268429,9.996,21.42,75.768,134.232
4131,40730.86734011991,9.996,21.336000000000002,75.68400000000001,134.232
4132,40740.81912847539,9.996,21.168000000000003,75.68400000000001,133.812
4133,40750.77086761961,9.828000000000001,20.748,75.60000000000001,133.89600000000002
4134,40760.722557420515,9.828000000000001,21.0,75.26400000000001,133.30800000000002
4135,40770.674197746725,9.828000000000001,21.084,75.18,133.056
4136,40780.625788466634,9.912,21.168000000000003,74.92800000000001,133.22400000000002
4137,40790.577329447646,10.08,21.0,74.84400000000001,132.888
4138,40800.52882055929,10.08,21.0,74.84400000000001,132.636
4139,40810.48026166872,9.996,20.832,74.92800000000001,131.88
4140,40820.431652644496,10.332,20.412000000000003,74.50800000000001,132.132
4141,40830.38299335538,9.996,20.748,74.256,132.048
4142,40840.33428366943,9.828000000000001,20.832,74.34,131.71200000000002
4143,40850.28552345465,10.08,21.0,74.34,131.46
4144,40860.236712578626,9.828000000000001,20.832,74.17200000000001,131.292
4145,40870.18785091053,9.912,20.748,73.75200000000001,131.04000000000002
4146,40880.13893831833,9.828000000000001,20.832,73.584,130.872
4147,40890.089974669085,9.744,20.748,73.33200000000001,130.704
4148,40900.04095983191,9.744,20.580000000000002,72.912,130.452
4149,40909.991893675695,9.66,20.412000000000003,72.912,130.20000000000002
4150,40919.94277606718,9.996,20.664,72.99600000000001,130.62
4151,40929.89360687429,9.828000000000001,20.580000000000002,72.66000000000001,130.116
4152,40939.84438596611,9.828000000000001,20.412000000000003,72.408,129.948
4153,40949.7951132098,9.828000000000001,20.412000000000003,72.156,129.44400000000002
4154,40959.74578847417,9.66,19.992,72.156,129.108
4155,40969.69641162684,9.744,19.992,71.82000000000001,128.77200000000002
4156,40979.646982535865,9.744,19.992,71.652,128.52
4157,40989.59750106862,9.66,20.244,71.48400000000001,128.268
4158,40999.547967094324,9.744,20.16,71.4,128.352
4159,41009.49838048026,9.66,20.076,71.06400000000001,127.932
4160,41019.44874109355,9.66,19.908,70.98,127.51200000000001
4161,41029.399048804255,9.492,19.824,70.644,127.26
4162,41039.349303478055,9.408000000000001,19.572000000000003,70.14,126.84
4163,41049.299504983595,9.492,19.824,70.224,126.84
4164,41059.24965318952,9.492,20.328000000000003,69.97200000000001,126.67200000000001
4165,41069.1997479624,9.576,19.824,69.97200000000001,126.42
4166,41079.14978917152,9.576,20.244,69.804,126.25200000000001
4167,41089.09977668366,9.576,19.740000000000002,69.552,125.16000000000001
4168,41099.0497103662,9.66,19.740000000000002,68.964,125.07600000000001
4169,41108.99959008891,9.576,19.572000000000003,68.964,125.07600000000001
4170,41118.94941571779,9.408000000000001,19.488,68.964,124.82400000000001
4171,41128.89918712183,9.576,19.404,69.132,124.74000000000001
4172,41138.848904167266,9.324,19.488,68.292,124.656
4173,41148.79856672259,9.576,19.236,68.46000000000001,124.32000000000001
4174,41158.748174656765,9.408000000000001,19.32,67.872,124.06800000000001
4175,41168.69772783528,9.072000000000001,19.152,67.78800000000001,123.56400000000001
4176,41178.64722612729,9.408000000000001,19.068,67.78800000000001,123.396
4177,41188.5966694003,9.24,18.900000000000002,67.62,123.22800000000001
4178,41198.546057521635,9.072000000000001,19.32,67.452,122.89200000000001
4179,41208.495390359225,9.408000000000001,18.984,67.284,122.724
4180,41218.44466778125,9.24,18.900000000000002,66.78,122.808
4181,41228.393889654275,9.156,19.068,66.78,122.304
4182,41238.343055846424,8.988000000000001,18.900000000000002,66.61200000000001,122.808
4183,41248.29216622514,8.904,18.816000000000003,66.61200000000001,122.47200000000001
4184,41258.24122065812,9.156,18.732000000000003,66.19200000000001,122.13600000000001
4185,41268.19021901342,9.156,18.48,66.19200000000001,121.88400000000001
4186,41278.13916115752,8.988000000000001,18.648,66.27600000000001,121.46400000000001
4187,41288.08804695854,8.904,18.396,65.772,121.212
4188,41298.03687628426,8.904,18.312,65.436,120.792
4189,41307.98564900231,8.988000000000001,18.312,65.268,120.54
4190,41317.93436497929,8.904,18.144000000000002,65.268,120.62400000000001
4191,41327.88302408326,8.904,18.228,65.352,120.54
4192,41337.83162618244,8.82,18.48,65.10000000000001,120.20400000000001
4193,41347.78017114272,8.904,17.976000000000003,65.016,120.036
4194,41357.72865883258,8.904,18.228,64.848,119.86800000000001
4195,41367.67708911903,8.82,18.144000000000002,64.34400000000001,119.784
4196,41377.62546186979,8.904,18.060000000000002,64.596,119.53200000000001
4197,41387.573776952326,8.988000000000001,18.228,64.512,119.44800000000001
4198,41397.52203423366,8.736,17.808,64.428,119.28
4199,41407.470233581,8.82,17.64,64.092,118.86000000000001
4200,41417.41837486246,8.82,17.724,63.84,118.77600000000001
4201,41427.36645794497,8.904,17.724,63.672000000000004,118.524
4202,41437.31448269619,8.904,17.892,63.504000000000005,118.69200000000001
4203,41447.26244898234,8.988000000000001,17.976000000000003,63.75600000000001,118.188
4204,41457.210356671516,8.904,17.64,63.336000000000006,118.02000000000001
4205,41467.158205631735,8.82,17.472,63.168000000000006,117.68400000000001
4206,41477.10599572896,8.82,17.64,62.832,117.34800000000001
4207,41487.05372683123,8.82,17.64,62.580000000000005,117.26400000000001
4208,41497.001398805405,8.652000000000001,17.64,62.580000000000005,117.18
4209,41506.94901151901,8.652000000000001,17.724,62.580000000000005,117.18
4210,41516.896564839335,8.484,17.220000000000002,62.328,116.84400000000001
4211,41526.84405863295,8.316,17.64,62.24400000000001,116.84400000000001
4212,41536.79149276716,8.316,17.136000000000003,62.076,116.50800000000001
4213,41546.738867110544,8.484,17.052,61.992000000000004,116.50800000000001
4214,41556.68618152853,8.4,17.304000000000002,61.908,116.59200000000001
4215,41566.63343588833,8.568000000000001,17.052,61.572,116.17200000000001
4216,41576.58063005898,8.652000000000001,17.304000000000002,61.74,115.92
4217,41586.52776390562,8.484,17.136000000000003,61.572,115.50000000000001
4218,41596.47483729543,8.568000000000001,16.968,61.48800000000001,115.41600000000001
4219,41606.42185009717,8.4,16.968,61.068000000000005,115.41600000000001
4220,41616.36880217592,8.736,16.632,61.068000000000005,114.912
4221,41626.31569340093,8.652000000000001,16.884,61.236000000000004,114.99600000000001
4222,41636.262523636746,8.82,17.136000000000003,60.984,114.74400000000001
4223,41646.20929275188,8.736,16.884,60.648,114.492
4224,41656.15600061412,8.484,16.464000000000002,60.56400000000001,114.072
4225,41666.10264708848,8.148,16.464000000000002,60.312000000000005,113.98800000000001
4226,41676.04923204388,8.484,16.128,60.312000000000005,113.736
4227,41685.99575534553,8.568000000000001,16.212,60.228,113.736
4228,41695.942216861855,8.232000000000001,16.128,59.976000000000006,113.652
4229,41705.88861645896,8.316,16.464000000000002,59.724000000000004,113.316
4230,41715.83495400386,7.728000000000001,16.212,59.64,113.06400000000001
4231,41725.781229363805,7.896000000000001,16.212,59.556000000000004,112.81200000000001
4232,41735.72744240624,7.728000000000001,16.212,59.472,112.896
4233,41745.673592996536,7.644,16.128,59.388000000000005,112.72800000000001
4234,41755.61968100302,8.232000000000001,15.876000000000001,59.304,112.644
4235,41765.56570629197,8.064,15.708,59.220000000000006,112.56
4236,41775.51166873079,7.98,15.708,59.136,112.224
4237,41785.45756818522,7.728000000000001,15.708,58.968,112.14
4238,41795.4034045229,7.812,15.540000000000001,58.968,112.05600000000001
4239,41805.34917761117,7.812,15.540000000000001,58.884,111.804
4240,41815.2948873153,7.728000000000001,15.624,58.884,111.97200000000001
4241,41825.240533503325,7.812,15.876000000000001,58.884,111.804
4242,41835.186116041856,7.896000000000001,15.624,58.716,111.552
4243,41845.131634797304,7.812,15.540000000000001,58.632000000000005,111.384
4244,41855.07708963671,7.728000000000001,15.456000000000001,58.632000000000005,111.63600000000001
4245,41865.02248042666,7.5600000000000005,15.372000000000002,58.548,111.30000000000001
4246,41874.96780703444,7.5600000000000005,15.372000000000002,58.464000000000006,111.132
4247,41884.913069325914,7.812,15.372000000000002,58.464000000000006,111.132
4248,41894.858267168085,7.644,15.372000000000002,58.29600000000001,111.048
4249,41904.80340042751,7.728000000000001,15.372000000000002,58.29600000000001,110.96400000000001
4250,41914.74846897116,7.644,14.952000000000002,58.29600000000001,110.88000000000001
4251,41924.69347266599,7.644,15.204,58.128,110.796
4252,41934.63841137829,7.812,15.456000000000001,58.128,110.712
4253,41944.58328497455,7.728000000000001,15.036000000000001,58.044000000000004,110.796
4254,41954.52809332192,7.812,15.120000000000001,57.96,110.712
4255,41964.4728362864,7.644,15.372000000000002,57.876000000000005,110.796
4256,41974.417513734916,7.728000000000001,14.868,57.876000000000005,110.628
4257,41984.3621255341,7.644,15.204,57.876000000000005,110.54400000000001
4258,41994.306671550396,7.728000000000001,15.204,57.876000000000005,110.628
4259,42004.25115165044,7.728000000000001,15.036000000000001,57.876000000000005,110.628
4260,42014.19556570015,7.728000000000001,14.952000000000002,57.876000000000005,110.54400000000001
4261,42024.13991356778,7.728000000000001,15.036000000000001,57.876000000000005,110.712
4262,42034.0841951183,7.644,14.868,57.876000000000005,110.88000000000001
4263,42044.02841021855,7.728000000000001,14.952000000000002,57.792,110.88000000000001
4264,42053.97255873552,7.728000000000001,14.784,57.792,110.88000000000001
4265,42063.9166405349,7.644,14.868,57.792,111.30000000000001
4266,42073.860655484146,7.5600000000000005,14.784,57.708000000000006,110.796
4267,42083.80460344864,7.5600000000000005,14.700000000000001,57.624,111.048
4268,42093.74848429604,7.644,14.616000000000001,57.624,110.96400000000001
4269,42103.692297892216,7.5600000000000005,14.616000000000001,57.624,110.796
4270,42113.63604410293,7.5600000000000005,14.700000000000001,57.624,110.54400000000001
4271,42123.57972279562,7.644,14.616000000000001,57.624,110.628
4272,42133.523333836056,7.644,14.700000000000001,57.624,110.712
4273,42143.46687709071,7.5600000000000005,14.448,57.624,110.712
4274,42153.410352426254,7.644,14.616000000000001,57.540000000000006,110.54400000000001
4275,42163.35375970913,7.644,14.700000000000001,57.456,110.96400000000001
4276,42173.29709880508,7.812,14.784,57.456,110.88000000000001
4277,42183.24036958143,7.644,14.364,57.456,111.048
4278,42193.18357190367,7.5600000000000005,14.280000000000001,57.456,110.796
4279,42203.12670563794,7.308000000000001,14.280000000000001,57.456,110.88000000000001
4280,42213.06977065155,7.644,14.112,57.540000000000006,110.96400000000001
4281,42223.01276680993,7.476000000000001,14.364,57.540000000000006,110.796
4282,42232.95569397968,7.644,14.280000000000001,57.540000000000006,110.628
4283,42242.89855202692,7.728000000000001,14.616000000000001,57.624,111.048
4284,42252.84134081818,7.5600000000000005,14.448,57.624,111.132
4285,42262.784060219565,7.5600000000000005,14.280000000000001,57.624,111.21600000000001
4286,42272.72671009713,7.5600000000000005,14.364,57.708000000000006,111.30000000000001
4287,42282.66929031693,7.812,14.364,57.708000000000006,111.468
4288,42292.611800746214,7.476000000000001,14.700000000000001,57.708000000000006,111.384
4289,42302.554241250284,7.476000000000001,14.364,57.708000000000006,111.468
4290,42312.496611694936,7.392,14.364,57.708000000000006,111.468
4291,42322.43891194758,7.644,14.532,57.708000000000006,111.552
4292,42332.38114187352,8.064,14.196000000000002,57.708000000000006,111.384
4293,42342.323301338285,7.5600000000000005,14.196000000000002,57.792,111.552
4294,42352.26539021015,7.5600000000000005,14.196000000000002,57.792,111.468
4295,42362.20740835347,7.5600000000000005,14.196000000000002,57.792,111.63600000000001
4296,42372.14935563444,7.392,14.196000000000002,57.792,111.72000000000001
4297,42382.09123191945,7.392,14.280000000000001,57.876000000000005,111.888
4298,42392.033037075125,7.5600000000000005,14.280000000000001,57.876000000000005,112.14
4299,42401.97477096691,7.5600000000000005,14.280000000000001,57.876000000000005,112.308
4300,42411.916433460254,7.644,14.280000000000001,57.876000000000005,112.308
4301,42421.858024422676,7.644,14.364,57.876000000000005,112.308
4302,42431.79954371959,7.476000000000001,14.364,57.96,112.47600000000001
4303,42441.740991217106,7.5600000000000005,14.280000000000001,57.96,112.644
4304,42451.68236678037,7.5600000000000005,14.364,58.128,112.56
4305,42461.62367027663,7.5600000000000005,14.700000000000001,58.128,112.896
4306,42471.56490157147,7.5600000000000005,14.448,58.128,112.896
4307,42481.50606053027,7.476000000000001,14.364,58.128,112.98
4308,42491.44714701977,7.644,14.028,58.212,113.06400000000001
4309,42501.38816090529,7.476000000000001,14.196000000000002,58.212,113.06400000000001
4310,42511.329102053554,7.392,14.448,58.212,113.23200000000001
4311,42521.26997033056,7.5600000000000005,14.448,58.38,113.316
4312,42531.21076560093,7.644,14.448,58.38,113.56800000000001
4313,42541.15148773179,7.5600000000000005,14.280000000000001,58.464000000000006,113.48400000000001
4314,42551.09213658796,7.812,14.364,58.632000000000005,113.90400000000001
4315,42561.0327120368,7.896000000000001,14.364,58.716,113.90400000000001
4316,42570.97321394287,7.644,14.280000000000001,58.716,113.90400000000001
4317,42580.91364217349,7.644,14.448,58.716,114.072
4318,42590.853996592974,7.644,14.532,58.800000000000004,114.24000000000001
4319,42600.7942770677,7.5600000000000005,14.616000000000001,58.968,114.24000000000001
4320,42610.734483464024,7.644,14.448,59.05200000000001,114.408
4321,42620.67461564693,7.812,14.532,58.968,114.492
4322,42630.61467348275,7.728000000000001,14.280000000000001,59.05200000000001,114.57600000000001
4323,42640.55465683713,7.5600000000000005,14.448,59.05200000000001,114.74400000000001
4324,42650.494565575704,7.5600000000000005,14.364,59.136,114.912
4325,42660.434399565005,7.644,14.028,59.220000000000006,114.912
4326,42670.37415866993,7.728000000000001,14.364,59.388000000000005,114.99600000000001
4327,42680.31384275657,7.812,14.532,59.472,115.248
4328,42690.25345169049,7.728000000000001,14.448,59.472,115.248
4329,42700.19298533749,7.5600000000000005,14.364,59.64,115.33200000000001
4330,42710.13244356429,7.644,14.532,59.64,115.33200000000001
4331,42720.071826234365,7.812,14.616000000000001,59.80800000000001,115.75200000000001
4332,42730.011133215565,7.644,14.448,59.80800000000001,116.08800000000001
4333,42739.95036437271,7.728000000000001,14.532,60.06,116.256
4334,42749.88951957086,7.728000000000001,14.616000000000001,60.228,116.424
4335,42759.828598677144,7.728000000000001,14.616000000000001,60.06,116.424
4336,42769.76760155568,7.98,14.784,60.396,116.92800000000001
4337,42779.70652807333,7.728000000000001,14.700000000000001,60.648,116.59200000000001
4338,42789.64537809578,7.728000000000001,14.784,60.816,117.096
4339,42799.58415148712,7.896000000000001,15.036000000000001,60.816,117.432
4340,42809.52284811421,7.98,14.700000000000001,60.984,117.34800000000001
4341,42819.461467842455,7.896000000000001,15.036000000000001,61.068000000000005,118.02000000000001
4342,42829.400010537516,7.98,14.784,61.068000000000005,117.516
4343,42839.33847606437,7.98,14.868,61.236000000000004,117.432
4344,42849.27686428934,8.064,15.036000000000001,61.236000000000004,117.60000000000001
4345,42859.215175077596,7.644,15.120000000000001,61.404,117.852
4346,42869.15340829473,7.812,15.120000000000001,61.152,118.35600000000001
4347,42879.091563806614,7.728000000000001,14.868,61.32,118.524
4348,42889.02964147837,7.728000000000001,15.036000000000001,61.32,118.69200000000001
4349,42898.967641176045,7.812,15.120000000000001,61.48800000000001,118.608
4350,42908.90556276381,7.98,15.204,61.572,118.86000000000001
4351,42918.84340610794,7.812,15.204,61.572,118.944
4352,42928.781171074894,7.476000000000001,15.456000000000001,61.908,119.11200000000001
4353,42938.71885752886,7.644,15.204,61.824000000000005,118.608
4354,42948.65646533581,7.728000000000001,15.456000000000001,61.74,118.77600000000001
4355,42958.59399436103,7.896000000000001,15.204,61.824000000000005,119.11200000000001
4356,42968.53144447025,8.484,15.456000000000001,61.908,119.44800000000001
4357,42978.468815528315,8.064,15.456000000000001,62.160000000000004,119.86800000000001
4358,42988.406107401606,8.4,15.540000000000001,61.992000000000004,119.53200000000001
4359,42998.34331995469,8.148,15.540000000000001,62.24400000000001,119.784
4360,43008.28045305259,8.568000000000001,15.624,62.328,119.44800000000001
4361,43018.21750656211,8.568000000000001,15.624,62.328,119.784
4362,43028.15448034735,8.484,15.876000000000001,62.412000000000006,119.784
4363,43038.09137427418,7.98,15.624,62.328,119.95200000000001
4364,43048.028188208285,8.652000000000001,15.708,62.412000000000006,120.20400000000001
